Nombre,Cargo,Sexo,Departamento,Ciudades,Tipo de Agrupación,Nombre de Agrupación,Contar_x,201 - Gastos de Administración,202 - Gastos de oficina y adquisiciones,203 - Inversión en materiales y publicaciones,204 - Actos públicos,205 - Servicio de transporte y correo,206 - Gastos de capacitación e investigación politica,207 - Gastos judiciales y de rendición de cuentas,208 - Gastos de propaganda electoral,209 - Costos financieros,211 - Otros gastos,Total de Gastos,proportion 201 - Gastos de Administración,proportion 202 - Gastos de oficina y adquisiciones,proportion 203 - Inversión en materiales y publicaciones,proportion 204 - Actos públicos,proportion 205 - Servicio de transporte y correo,proportion 206 - Gastos de capacitación e investigación politica,proportion 207 - Gastos judiciales y de rendición de cuentas,proportion 208 - Gastos de propaganda electoral,proportion 209 - Costos financieros,proportion 211 - Otros gastos,Contar_y,101 - Recursos propios y familiares,102 - Donaciones de particulares,106 - Recursos de origen privado destinado por los partidos,107 - Rendimientos financieros,104 - Ingresos de actos públicos del partido,103 - Créditos de entidades financieras,105 - Financiación estatal - Anticipos,Total de Ingresos,proportion 101 - Recursos propios y familiares,proportion 102 - Donaciones de particulares,proportion 106 - Recursos de origen privado destinado por los partidos,proportion 107 - Rendimientos financieros,proportion 104 - Ingresos de actos públicos del partido,proportion 103 - Créditos de entidades financieras,proportion 105 - Financiación estatal - Anticipos,departamento_normalizado,ciudad_normalizado,DEPARTAMENTO,MUNICIPIO,TOTAL,TOPE GASTOS,MAX_CURUL,GERENTE DE CAMPAÑA,TOPE DONACIONES,Indice_Gastos,Indice_Donaciones,Indice_Cumplimiento_Total
alvaro_efrain_rojas_bermudez,Alcaldia_fun,M,Boyacá,La Capilla,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,11.0,0.0,0.0,0.0,7938500.0,0.0,0.0,300000.0,0.0,0.0,2246000.0,10484500.0,0.0,0.0,0.0,0.7571653393104106,0.0,0.0,0.028613667795316898,0.0,0.0,0.2142209928942725,1.0,8238500.0,0.0,0.0,0.0,0.0,0.0,0.0,8238500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,boyaca,la capilla,BOYACA,LA CAPILLA,2541.0,144319596.0,1.0,NO,14431959.600000001,0.0726477920572893,0.0,0.03632389602864465
alvaro_eliecer_ramirez_castro,Alcaldia_fun,M,Bolívar,Turbaná,Agrupacion Politica,MOVIMIENTO DE SALVACION NACIONAL,2.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,bolivar,turbana,BOLIVAR,TURBANA,16437.0,144319596.0,1.0,NO,14431959.600000001,0.0013858131919936916,0.013858131919936914,0.007621972555965303
alvaro_enrique_chedid_amariz,Alcaldia_fun,M,Antioquia,Zaragoza,Agrupacion Politica,MOVIMIENTO FUERZA CIUDADANA,3.0,7750000.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,13750000.0,0.5636363636363636,0.0,0.0,0.0,0.43636363636363634,0.0,0.0,0.0,0.0,0.0,5.0,13750000.0,10000000.0,0.0,0.0,0.0,0.0,0.0,23750000.0,0.5789473684210527,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,antioquia,zaragoza,ANTIOQUIA,ZARAGOZA,21017.0,144319596.0,1.0,NO,14431959.600000001,0.0952746569495663,0.6929065959968457,0.394090626473206
alvaro_ernesto_portilla_molina,Alcaldia_fun,M,Cesar,Valledupar,Agrupacion Politica,PARTIDO POLITICO GENTE EN MOVIMIENTO,75.0,142864499.0,4955000.0,145545300.0,3176500.0,11008000.0,77500000.0,0.0,68462000.0,2121582.0,770000.0,456402881.0,0.3130227808531296,0.010856636113127429,0.31889654088314134,0.006959859659606312,0.024119041439617905,0.1698061147865541,0.0,0.1500034352324783,0.004648485117691446,0.0016871059146535054,24.0,501000000.0,0.0,0.0,0.0,0.0,0.0,0.0,501000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cesar,valledupar,CESAR,VALLEDUPAR,338408.0,1862410015.0,1.0,SI,186241001.5,0.2450603665809862,0.0,0.1225301832904931
alvaro_ernesto_villalba_sanchez,Alcaldia_fun,M,Santander,Socorro,Coalicion Politica,COALICION UNIDOS POR LA GENTE,7.0,13000000.0,0.0,0.0,0.0,6000000.0,0.0,400000.0,4000000.0,0.0,2000000.0,25400000.0,0.5118110236220472,0.0,0.0,0.0,0.23622047244094488,0.0,0.015748031496062992,0.15748031496062992,0.0,0.07874015748031496,1.0,20000000.0,400000.0,0.0,0.0,0.0,0.0,0.0,20400000.0,0.9803921568627451,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,santander,socorro,SANTANDER,SOCORRO,25317.0,274894466.0,1.0,SI,27489446.6,0.09239909544050261,0.014551038652047654,0.05347506704627513
alvaro_escobar_diaz,Alcaldia_fun,M,Cundinamarca,La Calera,Agrupacion Politica,PARTIDO POLITICO GENTE EN MOVIMIENTO,1.0,300000.0,0.0,0.0,0.0,430000.0,0.0,0.0,0.0,0.0,2600000.0,3330000.0,0.09009009009009009,0.0,0.0,0.0,0.12912912912912913,0.0,0.0,0.0,0.0,0.7807807807807807,1.0,0.0,0.0,5000000.0,0.0,0.0,0.0,0.0,5000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,cundinamarca,la calera,CUNDINAMARCA,LA CALERA,24896.0,144319596.0,1.0,NO,14431959.600000001,0.023073789646694966,0.0,0.011536894823347483
alvaro_garcia_velasquez,Alcaldia_fun,M,Caldas,Chinchiná,Agrupacion Politica,MOVIMIENTO POLITICO COLOMBIA HUMANA,32.0,400000.0,0.0,0.0,0.0,314000.0,0.0,0.0,13179137.0,0.0,890700.0,14783837.0,0.02705657536673328,0.0,0.0,0.0,0.021239411662885625,0.0,0.0,0.8914557837725078,0.0,0.06024822919787333,2.0,13633837.0,0.0,0.0,0.0,0.0,0.0,0.0,13633837.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,caldas,chinchina,CALDAS,CHINCHINA,47419.0,274894466.0,1.0,SI,27489446.6,0.053780045903143066,0.0,0.026890022951571533
alvaro_gomez_rico,Alcaldia_fun,M,Cundinamarca,Une,Coalicion Politica,EL CAMBIO ES AHORA,40.0,1800000.0,2287000.0,0.0,70820000.0,1800000.0,0.0,2400000.0,35699000.0,0.0,0.0,114806000.0,0.01567862306848074,0.019920561643119696,0.0,0.6168667142832256,0.01567862306848074,0.0,0.02090483075797432,0.3109506471787189,0.0,0.0,2.0,229612000.0,0.0,0.0,0.0,0.0,0.0,0.0,229612000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cundinamarca,une,CUNDINAMARCA,UNE,6804.0,144319596.0,1.0,NO,14431959.600000001,0.7954983466001387,0.0,0.39774917330006937
alvaro_gonzalez_avila,Alcaldia_fun,M,Antioquia,Arboletes,Coalicion Politica,ARBOLETES ASUNTO DE TODOS,14.0,0.0,0.0,19703500.0,11500000.0,10000000.0,0.0,67500000.0,0.0,664273.0,0.0,109367773.0,0.0,0.0,0.1801581897438837,0.10514980496128416,0.09143461300981232,0.0,0.6171836378162331,0.0,0.006073754468786705,0.0,5.0,40000000.0,74400000.0,0.0,0.0,0.0,0.0,0.0,114400000.0,0.34965034965034963,0.6503496503496503,0.0,0.0,0.0,0.0,0.0,antioquia,arboletes,ANTIOQUIA,ARBOLETES,23992.0,144319596.0,1.0,NO,14431959.600000001,0.7578165130118574,5.155225074216532,2.9565207936141946
alvaro_henry_acosta_forero,Alcaldia_fun,M,Bolívar,Calamar,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,1.0,6000000.0,0.0,53234000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59234000.0,0.10129317621636222,0.0,0.8987068237836378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35000000.0,11000000.0,13234000.0,0.0,0.0,0.0,0.0,59234000.0,0.590876861262113,0.18570415639666407,0.22341898234122295,0.0,0.0,0.0,0.0,bolivar,calamar,BOLIVAR,CALAMAR,20327.0,144319596.0,1.0,NO,14431959.600000001,0.41043629307277163,0.7621972555965303,0.5863167743346509
alvaro_hernan_garcia_hernandez,Alcaldia_fun,M,Cundinamarca,Tocaima,Agrupacion Politica,MOVIMIENTO ALIANZA DEMOCRATICA AMPLIA,14.0,1200000.0,0.0,0.0,124100.0,2090286.0,0.0,200000.0,30000.0,0.0,0.0,3644386.0,0.3292735731066907,0.0,0.0,0.03405237535211693,0.57356328336241,0.0,0.05487892885111511,0.008231839327667266,0.0,0.0,6.0,0.0,3564386.0,0.0,0.0,0.0,0.0,0.0,3564386.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cundinamarca,tocaima,CUNDINAMARCA,TOCAIMA,13549.0,144319596.0,1.0,NO,14431959.600000001,0.025252190977585607,0.2469786570078813,0.13611542399273346
alvaro_javier_mora_chavarria,Alcaldia_fun,M,Antioquia,Briceño,Agrupacion Politica,PARTIDO CAMBIO RADICAL,1.0,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,1750000.0,0.0,0.0,2050000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14634146341463414,0.8536585365853658,0.0,0.0,2.0,2050000.0,0.0,0.0,0.0,0.0,0.0,0.0,2050000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,antioquia,briceno,ANTIOQUIA,BRICEÑO,7055.0,144319596.0,1.0,NO,14431959.600000001,0.014204585217935339,0.0,0.007102292608967669
alvaro_jose_diaz_yepes,Alcaldia_fun,M,Bolívar,San Juan Nepomuceno,Agrupacion Politica,PARTIDO COLOMBIA RENACIENTE,1.0,0.0,0.0,400000.0,0.0,400000.0,0.0,500000.0,0.0,0.0,500000.0,1800000.0,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.2777777777777778,0.0,0.0,0.2777777777777778,1.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bolivar,san juan nepomuceno,BOLIVAR,SAN JUAN NEPOMUCENO,33018.0,274894466.0,1.0,SI,27489446.6,0.006547967393421445,0.0,0.0032739836967107224
alvaro_murillo_nieto,Alcaldia_fun,M,Cundinamarca,Pandi,Agrupacion Politica,PARTIDO ALIANZA VERDE,13.0,4000000.0,0.0,0.0,5586125.0,500000.0,0.0,0.0,6544000.0,0.0,0.0,16630125.0,0.24052735622853105,0.0,0.0,0.33590396945302575,0.03006591952856638,0.0,0.0,0.3935027547898768,0.0,0.0,3.0,10000000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,16000000.0,0.625,0.375,0.0,0.0,0.0,0.0,0.0,cundinamarca,pandi,CUNDINAMARCA,PANDI,4333.0,144319596.0,1.0,NO,14431959.600000001,0.11523123304752045,0.41574395759810745,0.26548759532281396
alvaro_nieto_amaya,Alcaldia_fun,M,Casanare,Hato Corozal,Agrupacion Politica,PARTIDO ECOLOGISTA COLOMBIANO,1.0,0.0,0.0,0.0,7500000.0,0.0,0.0,400000.0,0.0,0.0,0.0,7900000.0,0.0,0.0,0.0,0.9493670886075949,0.0,0.0,0.05063291139240506,0.0,0.0,0.0,2.0,7900000.0,0.0,0.0,0.0,0.0,0.0,0.0,7900000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,casanare,hato corozal,CASANARE,HATO COROZAL,7622.0,144319596.0,1.0,NO,14431959.600000001,0.054739621083750814,0.0,0.027369810541875407
alvaro_perez_vides,Alcaldia_fun,M,Santander,Barrancabermeja,Agrupacion Politica,PARTIDO POLITICO GENTE EN MOVIMIENTO,3.0,250000.0,0.0,0.0,0.0,430040.0,0.0,150000.0,714000.0,0.0,0.0,1544040.0,0.1619129038107821,0.0,0.0,0.0,0.27851610061915494,0.0,0.09714774228646926,0.4624232532835937,0.0,0.0,1.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,santander,barrancabermeja,SANTANDER,BARRANCABERMEJA,185682.0,1647076017.0,1.0,SI,164707601.70000002,0.0009374430712750764,0.0,0.0004687215356375382
alvaro_piranga_cruz,Alcaldia_fun,M,Caquetá,Milán,Agrupacion Politica,"MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL ""MAIS""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,caqueta,milan,CAQUETA,MILAN,6757.0,144319596.0,1.0,NO,14431959.600000001,0.003464532979984229,0.034645329799842285,0.01905493138991326
alvaro_pulido_rodriguez,Alcaldia_fun,M,Cundinamarca,Choachí,Coalicion Politica,VAMOS POR MAS,11.0,11000000.0,0.0,0.0,36452125.0,3000000.0,0.0,500000.0,8237222.0,0.0,0.0,59189347.0,0.18584425335863225,0.0,0.0,0.6158561776327757,0.05068479637053607,0.0,0.008447466061756012,0.13916730657629994,0.0,0.0,5.0,53190000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,59190000.0,0.8986315255955398,0.10136847440446022,0.0,0.0,0.0,0.0,0.0,cundinamarca,choachi,CUNDINAMARCA,CHOACHI,11896.0,144319596.0,1.0,NO,14431959.600000001,0.41012688949046117,0.41574395759810745,0.4129354235442843
alvaro_reinaldo_carrillo_bohada,Alcaldia_fun,M,Norte de Santander,Arboledas,Coalicion Politica,ALVARO CARRILLO - ALCALDE,21.0,3600000.0,0.0,431000.0,32819000.0,13100000.0,0.0,4250000.0,6800000.0,0.0,0.0,61000000.0,0.05901639344262295,0.0,0.0070655737704918035,0.538016393442623,0.21475409836065573,0.0,0.06967213114754098,0.11147540983606558,0.0,0.0,2.0,61000000.0,0.0,0.0,0.0,0.0,0.0,0.0,61000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,norte de santander,arboledas,NORTE DE SANTANDER,ARBOLEDAS,7621.0,144319596.0,1.0,NO,14431959.600000001,0.4226730235580759,0.0,0.21133651177903795
alvaro_rivera_montaña,Alcaldia_fun,M,Cundinamarca,Facatativá,Agrupacion Politica,NUEVA FUERZA DEMOCRATICA,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cundinamarca,facatativa,CUNDINAMARCA,FACATATIVA,100990.0,1647076017.0,1.0,SI,164707601.70000002,0.0018214095579293472,0.01821409557929347,0.01001775256861141
alvaro_sanchez_osorio,Alcaldia_fun,M,Cundinamarca,Nemocón,Coalicion Politica,NEMOCON NUESTRO COMPROMISO,5.0,0.0,0.0,0.0,4500000.0,0.0,0.0,500000.0,15498500.0,0.0,0.0,20498500.0,0.0,0.0,0.0,0.2195282581652316,0.0,0.0,0.024392028685025734,0.7560797131497426,0.0,0.0,4.0,6500000.0,13998500.0,0.0,0.0,0.0,0.0,0.0,20498500.0,0.31709637290533454,0.6829036270946655,0.0,0.0,0.0,0.0,0.0,cundinamarca,nemocon,CUNDINAMARCA,NEMOCON,11001.0,144319596.0,1.0,NO,14431959.600000001,0.14203545858041344,0.9699652984061845,0.556000378493299
alvaro_torres,Alcaldia_fun,M,Santander,Bucaramanga,Agrupacion Politica,PARTIDO POLITICO GENTE EN MOVIMIENTO,3.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,150000.0,0.0,0.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,1.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,santander,bucaramanga,SANTANDER,BUCARAMANGA,520595.0,2465931344.0,1.0,SI,246593134.4,0.00014193420301485897,0.0,7.096710150742948e-05
alveiro_ardila_rodriguez,Alcaldia_fun,M,Cesar,Manaure,Coalicion Politica,TRABAJEMOS A CONCIENCIA,6.0,0.0,0.0,0.0,57500000.0,0.0,0.0,17500000.0,35000000.0,0.0,0.0,110000000.0,0.0,0.0,0.0,0.5227272727272727,0.0,0.0,0.1590909090909091,0.3181818181818182,0.0,0.0,2.0,100000000.0,0.0,0.0,0.0,0.0,0.0,0.0,100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cesar,manaure balcon del cesar (mana,CESAR,MANAURE BALCON DEL CESAR (MANA,9049.0,144319596.0,1.0,NO,14431959.600000001,0.7621972555965304,0.0,0.3810986277982652
alveiro_de_jesus_salazar_pino,Alcaldia_fun,M,Cauca,La Vega,Coalicion Politica,COALICION ALVEIRO SALAZAR,6.0,0.0,0.0,18840000.0,5716500.0,45413500.0,0.0,7000000.0,0.0,0.0,0.0,76970000.0,0.0,0.0,0.2447706898791737,0.07426919579056776,0.5900155904898012,0.0,0.09094452384045731,0.0,0.0,0.0,5.0,70000000.0,7000000.0,0.0,0.0,0.0,0.0,0.0,77000000.0,0.9090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,cauca,la vega,CAUCA,LA VEGA,15363.0,144319596.0,1.0,NO,14431959.600000001,0.5333302069387722,0.485034617197792,0.5091824120682821
amadeo_garces_valencia,Alcaldia_fun,M,Chocó,Medio Baudó,Agrupacion Politica,PARTIDO ECOLOGISTA COLOMBIANO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,choco,medio baudo (puerto meluk),CHOCO,MEDIO BAUDO (PUERTO MELUK),9271.0,144319596.0,1.0,NO,14431959.600000001,0.0055432527679747665,0.055432527679747656,0.03048789022386121
amaury_luis_gonzalez_correa,Alcaldia_fun,M,Córdoba,San Bernardo del Viento,Coalicion Politica,DE CORAZON CON AMAURY,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cordoba,san bernardo del viento,CORDOBA,SAN BERNARDO DEL VIENTO,28948.0,274894466.0,1.0,SI,27489446.6,0.001818879831505957,0.018188798315059568,0.010003839073282762
amelia_esther_lamadrid_florian,Alcaldia_fun,F,Atlántico,Baranoa,Agrupacion Politica,"MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL ""MAIS""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,atlantico,baranoa,ATLANTICO,BARANOA,51710.0,824683400.0,1.0,SI,82468340.0,0.00012125865513965723,0.0012125865513965724,0.0006669226032681148
ameth_juan_hanna,Alcaldia_fun,M,Atlántico,Luruaco,Agrupacion Politica,"MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL ""MAIS""",3.0,0.0,1500000.0,0.0,10000000.0,0.0,0.0,1000000.0,5400000.0,0.0,0.0,17900000.0,0.0,0.08379888268156424,0.0,0.5586592178770949,0.0,0.0,0.055865921787709494,0.3016759776536313,0.0,0.0,3.0,17900000.0,500000.0,0.0,0.0,0.0,0.0,0.0,18400000.0,0.9728260869565217,0.02717391304347826,0.0,0.0,0.0,0.0,0.0,atlantico,luruaco,ATLANTICO,LURUACO,26115.0,274894466.0,1.0,SI,27489446.6,0.06511589796791326,0.018188798315059568,0.04165234814148641
amilcar_jose_niño_cardales,Alcaldia_fun,M,Córdoba,San Bernardo del Viento,Agrupacion Politica,PARTIDO POLITICO ESPERANZA DEMOCRATICA,3.0,93.0,0.0,883000.0,93400.0,179612.0,0.0,0.0,15000000.0,0.0,0.0,16156105.0,5.756337929222421e-06,0.0,0.054654262274230085,0.005781096371928754,0.011117283528424704,0.0,0.0,0.9284416014874872,0.0,0.0,3.0,60000000.0,0.0,0.0,0.0,0.0,0.0,0.0,60000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,cordoba,san bernardo del viento,CORDOBA,SAN BERNARDO DEL VIENTO,28948.0,274894466.0,1.0,SI,27489446.6,0.0587720270803851,0.0,0.02938601354019255
amparo_rodriguez_ariza,Alcaldia_fun,F,Santander,Albania,Agrupacion Politica,MOVIMIENTO DE SALVACION NACIONAL,3.0,0.0,0.0,0.0,600000.0,800000.0,0.0,100000.0,5500000.0,0.0,0.0,7000000.0,0.0,0.0,0.0,0.08571428571428572,0.11428571428571428,0.0,0.014285714285714285,0.7857142857142857,0.0,0.0,1.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,santander,albania,SANTANDER,ALBANIA,3446.0,144319596.0,1.0,NO,14431959.600000001,0.048503461719779206,0.0,0.024251730859889603
ana_aidee_cañon_avella,Alcaldia_fun,F,Boyacá,Caldas,Agrupacion Politica,"MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL ""MAIS""",1.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,boyaca,caldas,BOYACA,CALDAS,3246.0,144319596.0,1.0,NO,14431959.600000001,0.0003464532979984229,0.0,0.00017322664899921145
ana_cecilia_garcia_pulido,Alcaldia_fun,F,Cundinamarca,Subachoque,Coalicion Politica,SI CREEMOS SI PODEMOS,31.0,1800000.0,0.0,0.0,8950000.0,1400000.0,0.0,1050000.0,10901000.0,0.0,18000.0,24119000.0,0.0746299597827439,0.0,0.0,0.3710767444753099,0.058045524275467476,0.0,0.0435341432066006,0.45196732866205064,0.0,0.000746299597827439,9.0,15769000.0,4500000.0,0.0,0.0,0.0,0.0,0.0,20269000.0,0.7779860871281267,0.2220139128718733,0.0,0.0,0.0,0.0,0.0,cundinamarca,subachoque,CUNDINAMARCA,SUBACHOQUE,12963.0,144319596.0,1.0,NO,14431959.600000001,0.16712214188847924,0.3118079681985806,0.2394650550435299
ana_doris_mosquera_agualimpia,Alcaldia_fun,F,Chocó,Unión Panamericana,Agrupacion Politica,PARTIDO NUEVO LIBERALISMO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3480000.0,0.0,0.0,0.0,3480000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3480000.0,0.0,0.0,0.0,0.0,0.0,3480000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,choco,union panamericana (las animas,CHOCO,UNION PANAMERICANA (LAS ANIMAS,5783.0,144319596.0,1.0,NO,14431959.600000001,0.024113149540690233,0.24113149540690232,0.13262232247379627
ana_dulfay_rivera_pinilla,Alcaldia_fun,F,Boyacá,Sutamarchán,Agrupacion Politica,MOVIMIENTO POLITICO COLOMBIA HUMANA,1.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2480000.0,3480000.0,0.28735632183908044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7126436781609196,1.0,2480000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,3480000.0,0.7126436781609196,0.28735632183908044,0.0,0.0,0.0,0.0,0.0,boyaca,sutamarchan,BOYACA,SUTAMARCHAN,6023.0,144319596.0,1.0,NO,14431959.600000001,0.024113149540690233,0.06929065959968457,0.0467019045701874
ana_eliana_garcia_monroy,Alcaldia_fun,F,Cundinamarca,Bojacá,Coalicion Politica,CONTIGO SIEMPRE BOJACA,20.0,0.0,0.0,0.0,11327379.0,0.0,0.0,3000000.0,3672621.0,0.0,0.0,18000000.0,0.0,0.0,0.0,0.6292988333333334,0.0,0.0,0.16666666666666666,0.2040345,0.0,0.0,7.0,8000000.0,9500000.0,0.0,0.0,0.0,0.0,0.0,17500000.0,0.45714285714285713,0.5428571428571428,0.0,0.0,0.0,0.0,0.0,cundinamarca,bojaca,CUNDINAMARCA,BOJACA,7149.0,144319596.0,1.0,NO,14431959.600000001,0.12472318727943224,0.6582612661970034,0.3914922267382178
ana_elvira_castro_abuabara,Alcaldia_fun,F,Bolívar,Mompós,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,30.0,26880000.0,20500000.0,0.0,5800000.0,0.0,0.0,500000.0,27680000.0,640000.0,0.0,82000000.0,0.3278048780487805,0.25,0.0,0.07073170731707316,0.0,0.0,0.006097560975609756,0.3375609756097561,0.007804878048780488,0.0,6.0,82000000.0,0.0,0.0,0.0,0.0,0.0,0.0,82000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bolivar,mompos,BOLIVAR,MOMPOS,38769.0,274894466.0,1.0,SI,27489446.6,0.2982962923669769,0.0,0.14914814618348846
ana_elvira_florez_amell,Alcaldia_fun,F,Sucre,San Pedro,Agrupacion Politica,"MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL ""MAIS""",4.0,7950000.0,0.0,0.0,0.0,3450000.0,0.0,3600000.0,0.0,0.0,0.0,15000000.0,0.53,0.0,0.0,0.0,0.23,0.0,0.24,0.0,0.0,0.0,2.0,4000000.0,15000000.0,0.0,0.0,0.0,0.0,0.0,19000000.0,0.21052631578947367,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,sucre,san pedro,SUCRE,SAN PEDRO,17487.0,144319596.0,1.0,NO,14431959.600000001,0.10393598939952686,1.0393598939952686,0.5716479416973977
ana_francisca_perez_zapata,Alcaldia_fun,F,Antioquia,Campamento,Coalicion Politica,PACTO HISTORICO COLOMBIA PUEDE,2.0,83400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83400.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,antioquia,campamento,ANTIOQUIA,CAMPAMENTO,7235.0,144319596.0,1.0,NO,14431959.600000001,0.0005778841010613694,,
ana_graciela_arbelaez_quejada,Alcaldia_fun,F,Chocó,Acandí,Agrupacion Politica,PARTIDO CONSERVADOR COLOMBIANO,12.0,0.0,0.0,3140000.0,8260000.0,2200000.0,0.0,1500000.0,0.0,0.0,0.0,15100000.0,0.0,0.0,0.20794701986754968,0.5470198675496689,0.1456953642384106,0.0,0.09933774834437085,0.0,0.0,0.0,1.0,15100000.0,0.0,0.0,0.0,0.0,0.0,0.0,15100000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,choco,acandi,CHOCO,ACANDI,10311.0,144319596.0,1.0,NO,14431959.600000001,0.10462889599552372,0.0,0.05231444799776186
